2,2,3,2,2,3,0,0.7,0.7,1.3,0.7,0,1,2
1,1,1,1,1,5,2,0.8,0.8,0.5,0.6,0,1,2
1,1,1,1,1,4,1,0.6,0.6,0.7,0.7,0,1,2
1,1,1,1,1,4,1,1.2,1.2,0.6,0.5,1,1,2
2,2,1,2,2,3,0,0.9,0.9,0.9,1.1,0,1,2
1,1,3,1,1,4,1,1.3,1.3,1.1,0.5,0,1,2
1,1,3,1,1,4,1,0.7,0.7,1.3,1.5,0,1,2
2,2,3,2,2,3,0,0.7,0.7,0.5,0.8,0,1,2
1,1,3,1,1,4,1,1.2,1.2,1.4,1,0,1,2
1,1,1,1,1,4,1,1,1,0.4,1.3,0,1,2
2,2,1,2,2,3,0,0.8,0.8,1.4,1.6,0,1,2
2,2,3,2,2,6,3,1.1,1.1,0.5,1.7,0,1,2
1,1,2,1,1,3,0,1.3,1.3,0.5,0.9,0,1,2
1,1,2,1,1,4,1,1.3,1.3,0.4,1.2,0,1,2
1,1,2,1,1,3,0,0.7,0.7,0.6,1.6,0,1,2
2,2,3,2,2,5,2,0.6,0.6,1.1,1.5,0,1,2
2,2,2,2,2,4,1,1.2,1.2,0.5,1.3,0,1,2
2,2,1,2,2,6,3,1.3,1.3,0.7,1.6,0,1,2
1,1,2,1,1,5,2,0.7,0.7,1.1,1.4,0,1,2
1,1,1,1,1,5,2,1.1,1.1,1,1,0,1,2
1,1,3,1,1,3,0,0.9,0.9,0.8,1.2,0,1,2
1,1,3,1,1,5,2,1.3,1.3,0.3,1.5,0,1,2
1,1,1,1,1,3,0,1,1,0.4,1,0,1,2
1,1,1,1,1,4,1,1.3,1.3,1.1,0.7,0,1,2
2,2,1,2,2,3,0,1,1,1,1.5,0,1,2
2,2,3,2,2,6,3,1.2,1.2,0.5,0.9,0,1,2
1,1,3,1,1,4,1,0.7,0.7,1.3,1.3,0,1,2
1,1,1,1,1,6,3,0.8,0.8,1,0.6,0,1,2
2,2,3,2,2,5,2,0.7,0.7,1,1.3,0,1,2
1,1,1,1,1,6,3,0.9,0.9,1.2,0.8,0,1,2
1,1,3,1,1,3,0,1,1,1.3,1.4,0,1,2
2,2,3,2,2,5,2,1.1,1.1,0.7,0.8,0,1,2
1,1,1,1,1,4,1,1.3,1.3,0.9,1.1,0,1,2
1,1,2,1,1,4,1,1.2,1.2,1.4,0.6,0,1,2
2,2,1,2,2,5,2,0.7,0.7,0.6,0.7,0,1,2
2,2,1,2,2,4,1,1.3,1.3,1.1,1.5,0,1,2
2,2,1,2,2,6,3,0.6,0.6,1.4,0.8,0,1,2
1,1,2,1,1,3,0,0.6,0.6,0.5,0.7,0,1,2
1,1,3,1,1,5,2,1,1,0.5,0.5,0,1,2
2,2,1,2,2,4,1,0.9,0.9,1,0.7,0,1,2
2,2,3,2,2,6,3,1,1,0.3,1.4,0,1,2
2,2,2,2,2,4,1,1.1,1.1,0.7,0.8,0,1,2
1,1,1,1,1,3,0,1.3,1.3,0.7,1.7,0,1,2
1,1,3,1,1,6,3,1.1,1.1,0.3,0.7,0,1,2
2,2,2,2,2,6,3,0.6,0.6,0.5,0.5,0,1,2
2,2,3,2,2,4,1,0.8,0.8,0.7,1.3,0,1,2
2,2,2,2,2,5,2,1.1,1.1,0.6,1.7,0,1,2
2,2,1,2,2,4,1,1.1,1.1,0.6,1.3,0,1,2
2,2,1,2,2,5,2,0.6,0.6,0.9,1.6,0,1,2
1,1,1,1,1,4,1,0.6,0.6,0.8,1.6,0,1,2
1,1,2,1,1,6,3,1.3,1.3,0.7,0.8,0,1,2
2,2,2,2,2,3,0,1,1,1.3,1.6,1,1,2
2,2,3,2,2,6,3,0.8,0.8,1.1,0.7,0,1,2
2,2,1,2,2,5,2,0.9,0.9,0.9,0.7,0,1,2
2,2,2,2,2,3,0,1.3,1.3,1.4,1,0,1,2
2,2,1,2,2,5,2,1.3,1.3,0.7,0.9,0,1,2
2,2,1,2,2,6,3,1,1,0.3,0.8,0,1,2
1,1,1,1,1,5,2,0.8,0.8,0.9,1.6,0,1,2
1,1,2,1,1,4,1,1,1,0.3,0.7,0,1,2
1,1,1,1,1,4,1,0.8,0.8,1.3,1.5,0,1,2
1,1,2,1,1,5,2,1.1,1.1,0.4,1.7,0,1,2
2,2,2,2,2,3,0,0.8,0.8,0.3,1.5,0,1,2
1,1,1,1,1,5,2,0.9,0.9,0.4,1.1,0,1,2
2,2,2,2,2,3,0,1,1,1,1.7,0,1,2
1,1,1,1,1,5,2,1.1,1.1,1.3,0.8,0,1,2
1,1,3,1,1,5,2,1.2,1.2,0.4,1.6,0,1,2
1,1,2,1,1,5,2,0.6,0.6,0.3,1.7,0,1,2
1,1,2,1,1,5,2,1.2,1.2,1.2,0.9,0,1,2
1,1,1,1,1,4,1,0.9,0.9,0.8,0.5,0,1,2
2,2,1,2,2,4,1,1.2,1.2,0.8,0.8,0,1,2
1,1,1,1,1,4,1,0.7,0.7,1.3,1.5,0,1,2
1,1,3,1,1,5,2,0.7,0.7,0.9,1.5,0,1,2
2,2,1,2,2,5,2,1.1,1.1,0.3,0.7,0,1,2
2,2,1,2,2,3,0,0.8,0.8,1.1,0.9,0,1,2
1,1,3,1,1,3,0,0.9,0.9,0.7,0.6,0,1,2
1,1,1,1,1,6,3,0.8,0.8,1.2,1,0,1,2
2,2,2,2,2,4,1,1.3,1.3,0.5,1,0,1,2
2,2,1,2,2,3,0,0.7,0.7,0.9,1.2,0,1,2
1,1,2,1,1,5,2,0.8,0.8,1.3,0.5,0,1,2
1,1,1,1,1,5,2,1,1,1.2,0.5,0,1,2
1,1,2,1,1,3,0,1.2,1.2,0.7,0.9,0,1,2
2,2,3,2,2,5,2,0.7,0.7,1.1,0.8,0,1,2
1,1,1,1,1,3,0,1.3,1.3,0.6,1.7,0,1,2
1,1,1,1,1,3,0,1,1,0.9,0.5,0,1,2
1,1,3,1,1,4,1,1.3,1.3,0.6,0.9,0,1,2
1,1,2,1,1,3,0,0.6,0.6,1.1,1.5,0,1,2
2,2,1,2,2,5,2,1.2,1.2,0.8,0.8,0,1,2
1,1,2,1,1,4,1,1.1,1.1,0.3,1.1,11,1,2
2,2,3,2,2,4,1,0.8,0.8,0.8,1.2,0,1,2
2,2,3,2,2,3,0,0.8,0.8,1.4,1.1,0,1,2
2,2,2,2,2,5,2,0.9,0.9,1,1.2,0,1,2
2,2,2,2,2,3,0,1.1,1.1,1.2,1.1,0,1,2
1,1,1,1,1,4,1,1.3,1.3,1.3,0.9,0,1,2
1,1,1,1,1,5,2,0.8,0.8,1.3,0.9,0,1,2
2,2,2,2,2,5,2,0.8,0.8,1.1,0.6,0,1,2
2,2,2,2,2,5,2,0.6,0.6,1.2,1.6,0,1,2
1,1,3,1,1,4,1,1.1,1.1,1.4,1.7,0,1,2
2,2,2,2,2,3,0,1.1,1.1,1.4,0.6,0,1,2
2,2,2,2,2,5,2,1.2,1.2,0.5,1.4,0,1,2
2,2,2,2,2,3,0,0.8,0.8,0.3,1.1,0,1,2
2,2,1,2,2,3,0,0.7,0.7,1.4,0.6,0,1,2
2,2,1,2,2,5,2,0.9,0.9,0.6,0.8,0,1,2
2,2,1,2,2,3,0,0.6,0.6,1.2,1.2,0,1,2
2,2,3,2,2,4,1,0.6,0.6,1.2,0.5,0,1,2
2,2,3,2,2,4,1,0.8,0.8,1,1.4,0,1,2
1,1,3,1,1,5,2,0.8,0.8,1.2,1.6,0,1,2
2,2,2,2,2,6,3,0.8,0.8,0.4,1.4,0,1,2
2,2,3,2,2,3,0,1.3,1.3,0.7,1.4,0,1,2
1,1,2,1,1,5,2,0.8,0.8,0.4,0.9,0,1,2
2,2,1,2,2,5,2,0.7,0.7,1.4,1.6,0,1,2
1,1,2,1,1,5,2,1.3,1.3,0.7,0.5,0,1,2
2,2,2,2,2,5,2,0.7,0.7,0.5,0.5,0,1,2
1,1,3,1,1,5,2,1.3,1.3,1.1,1,0,1,2
2,2,3,2,2,5,2,0.9,0.9,1,0.8,0,1,2
1,1,2,1,1,3,0,0.6,0.6,1.3,0.8,0,1,2
2,2,2,2,2,4,1,0.9,0.9,0.8,1.5,0,1,2
1,1,1,1,1,6,3,1.2,1.2,1.3,0.8,0,1,2
2,2,2,2,2,3,0,0.7,0.7,0.8,1.6,0,1,2
1,1,2,1,1,3,0,0.9,0.9,0.8,1.5,0,1,2
2,2,2,2,2,5,2,1.1,1.1,0.8,1.3,0,1,2
2,2,3,2,2,5,2,1.3,1.3,0.6,1.2,0,1,2
2,2,1,2,2,4,1,0.6,0.6,1.1,1.3,0,1,2
2,2,3,2,2,3,0,1.2,1.2,1.2,1.6,0,1,2
1,1,1,1,1,5,2,1.2,1.2,1.3,1,0,1,2
1,1,1,1,1,5,2,0.6,0.6,0.3,1.5,0,1,2
1,1,1,1,1,3,0,1,1,0.6,1.3,0,1,2
2,2,1,2,2,5,2,1.2,1.2,0.7,0.5,0,1,2
1,1,1,1,1,5,2,1.3,1.3,0.6,1.2,0,1,2
1,1,2,1,1,4,1,1.1,1.1,1.3,0.9,0,1,2
2,2,1,2,2,5,2,1.2,1.2,0.5,1.3,0,1,2
2,2,2,2,2,4,1,0.9,0.9,1,0.7,0,1,2
2,2,1,2,2,5,2,0.9,0.9,1.4,1.4,0,1,2
2,2,1,2,2,1,0,0.4,0.4,0.65,0.75,0,1,1
2,2,1,2,2,0,0,0.55,0.55,0.55,0.55,0,1,1
2,2,1,2,2,0,0,0.55,0.55,0.4,0.4,0,1,1
1,1,1,1,1,1,0,0.55,0.55,0.6,0.65,0,1,1
2,2,3,2,2,2,1,0.4,0.4,0.2,0.25,0,1,1
1,1,1,1,1,1,0,0.65,0.65,0.15,0.7,0,1,1
1,1,3,1,1,1,0,0.45,0.45,0.7,0.25,0,1,1
2,2,2,2,2,0,0,0.4,0.4,0.3,0.8,0,1,1
1,1,3,1,1,0,0,0.4,0.4,0.35,0.3,0,1,1
1,1,1,1,1,0,0,0.45,0.45,0.55,0.25,0,1,1
1,1,2,1,1,0,0,0.65,0.65,0.55,0.85,0,1,1
1,1,1,1,1,1,0,0.65,0.65,0.55,0.7,0,1,1
1,1,1,1,1,0,0,0.55,0.55,0.15,0.6,1,1,1
1,1,2,1,1,0,0,0.45,0.45,0.15,0.25,0,1,1
2,2,3,2,2,0,0,0.6,0.6,0.35,0.25,0,1,1
2,2,3,2,2,1,0,0.35,0.35,0.3,0.45,0,1,1
1,1,1,1,1,0,0,0.55,0.55,0.7,0.25,0,1,1
1,1,3,1,1,0,0,0.35,0.35,0.55,0.45,0,1,1
2,2,3,2,2,1,1,0.5,0.5,0.4,0.55,0,1,1
1,1,3,1,1,1,0,0.45,0.45,0.65,0.55,0,1,1
1,1,1,1,1,1,0,0.6,0.6,0.55,0.3,0,1,1
1,1,1,1,1,1,0,0.35,0.35,0.25,0.25,0,1,1
1,1,1,1,1,0,0,0.4,0.4,0.2,0.3,0,1,1
2,2,2,2,2,2,1,0.3,0.3,0.6,0.7,0,1,1
1,1,2,1,1,1,0,0.35,0.35,0.5,0.6,0,1,1
1,1,1,1,1,1,0,0.6,0.6,0.2,0.85,0,1,1
2,2,3,2,2,0,0,0.45,0.45,0.4,0.4,0,1,1
1,1,1,1,1,0,0,0.4,0.4,0.2,0.65,0,1,1
2,2,3,2,2,0,0,0.55,0.55,0.6,0.25,0,1,1
2,2,3,2,2,0,0,0.45,0.45,0.4,0.7,0,1,1
2,2,3,2,2,0,0,0.65,0.65,0.5,0.4,0,1,1
1,1,1,1,1,0,0,0.35,0.35,0.55,0.75,0,1,1
1,1,3,1,1,2,1,0.4,0.4,0.4,0.7,0,1,1
1,1,1,1,1,1,0,0.35,0.35,0.2,0.55,0,1,1
2,2,1,2,2,0,0,0.45,0.45,0.5,0.25,0,1,1
1,1,2,1,1,1,0,0.4,0.4,0.6,0.5,0,1,1
1,1,1,1,1,0,0,0.55,0.55,0.7,0.45,0,1,1
1,1,1,1,1,1,0,0.65,0.65,0.55,0.7,0,1,1
1,1,1,1,1,2,1,0.55,0.55,0.65,0.4,0,1,1
1,1,1,1,1,0,0,0.55,0.55,0.45,0.85,0,1,1
1,1,3,1,1,2,1,0.6,0.6,0.55,0.35,0,1,1
1,1,3,1,1,0,0,0.55,0.55,0.7,0.35,0,1,1
1,1,2,1,1,2,1,0.35,0.35,0.3,0.35,0,1,1
2,2,1,2,2,0,0,0.5,0.5,0.55,0.5,0,1,1
1,1,1,1,1,2,1,0.55,0.55,0.4,0.8,0,1,1
1,1,2,1,1,1,0,0.65,0.65,0.3,0.8,0,1,1
1,1,3,1,1,0,0,0.5,0.5,0.6,0.6,0,1,1
2,2,3,2,2,1,0,0.6,0.6,0.25,0.85,0,1,1
2,2,3,2,2,0,0,0.5,0.5,0.2,0.25,0,1,1
2,2,1,2,2,0,0,0.65,0.65,0.3,0.45,0,1,1
2,2,3,2,2,2,1,0.3,0.3,0.25,0.7,0,1,1
1,1,3,1,1,1,0,0.4,0.4,0.7,0.45,0,1,1
1,1,1,1,1,0,0,0.55,0.55,0.4,0.35,0,1,1
2,2,1,2,2,1,0,0.3,0.3,0.65,0.85,0,1,1
1,1,1,1,1,1,0,0.65,0.65,0.2,0.65,0,1,1
2,2,1,2,2,1,0,0.6,0.6,0.6,0.5,0,1,1
1,1,2,1,1,0,0,0.6,0.6,0.5,0.8,0,1,1
2,2,1,2,2,0,0,0.3,0.3,0.35,0.6,0,1,1
2,2,3,2,2,1,0,0.65,0.65,0.25,0.4,0,1,1
1,1,2,1,1,0,0,0.65,0.65,0.55,0.85,0,1,1
1,1,3,1,1,2,1,0.5,0.5,0.4,0.6,0,1,1
1,1,2,1,1,1,1,0.3,0.3,0.3,0.75,0,1,1
1,1,2,1,1,1,0,0.3,0.3,0.25,0.85,0,1,1
2,2,1,2,2,1,0,0.35,0.35,0.2,0.5,0,1,1
1,1,1,1,1,0,0,0.55,0.55,0.2,0.8,0,1,1
1,1,1,1,1,0,0,0.45,0.45,0.2,0.25,0,1,1
2,2,1,2,2,0,0,0.3,0.3,0.3,0.85,0,1,1
2,2,2,2,2,0,0,0.45,0.45,0.35,0.7,0,1,1
2,2,2,2,2,0,0,0.6,0.6,0.25,0.6,0,1,1
1,1,1,1,1,1,1,0.5,0.5,0.55,0.7,0,1,1
1,1,1,1,1,1,1,0.3,0.3,0.2,0.5,0,1,1
1,1,1,1,1,0,0,0.35,0.35,0.55,0.65,0,1,1
1,1,1,1,1,0,0,0.45,0.45,0.4,0.7,0,1,1
1,1,1,1,1,1,1,0.45,0.45,0.55,0.35,0,1,1
1,1,1,1,1,0,0,0.3,0.3,0.6,0.85,0,1,1
1,1,2,1,1,1,0,0.5,0.5,0.4,0.6,0,1,1
1,1,2,1,1,0,0,0.3,0.3,0.45,0.7,0,1,1
1,1,2,1,1,0,0,0.45,0.45,0.15,0.25,0,1,1
1,1,1,1,1,1,0,0.55,0.55,0.2,0.75,0,1,1
1,1,1,1,1,1,0,0.3,0.3,0.3,0.5,0,1,1
2,2,1,2,2,2,1,0.4,0.4,0.7,0.3,0,1,1
1,1,1,1,1,0,0,0.45,0.45,0.65,0.4,1,1,1
1,1,1,1,1,1,0,0.65,0.65,0.7,0.3,0,1,1
2,2,1,2,2,0,0,0.35,0.35,0.35,0.3,0,1,1
1,1,1,1,1,1,1,0.65,0.65,0.45,0.6,0,1,1
1,1,2,1,1,1,0,0.65,0.65,0.25,0.3,0,1,1
2,2,2,2,2,1,0,0.35,0.35,0.7,0.4,0,1,1
1,1,2,1,1,1,1,0.45,0.45,0.15,0.4,0,1,1
1,1,1,1,1,0,0,0.6,0.6,0.65,0.25,0,1,1
1,1,1,1,1,0,0,0.5,0.5,0.2,0.8,0,1,1
2,2,2,2,2,1,0,0.6,0.6,0.6,0.35,0,1,1
1,1,1,1,1,0,0,0.55,0.55,0.2,0.4,0,1,1
1,1,1,1,1,0,0,0.4,0.4,0.35,0.55,0,1,1
1,1,3,1,1,2,1,0.6,0.6,0.55,0.3,0,1,1
1,1,3,1,1,1,1,0.5,0.5,0.5,0.35,0,1,1
2,2,2,2,2,1,0,0.65,0.65,0.65,0.4,0,1,1
